"ID","tweet","word","tagType"
"174","RT @kursattdemirci  Nihayet beklenen vakit geldi.  Ahmet ?afak'tan mükemmel bir albüm daha. #AyyıldızKolye an itibariyle ITunes ve tüm di… ","?afak'tan","Person"
"175","RT @kursattdemirci  Nihayet beklenen vakit geldi.  Ahmet ?afak'tan mükemmel bir albüm daha. #AyyıldızKolye an itibariyle ITunes ve tüm di… ","#AyyıldızKolye","Product"
"176","RT @kursattdemirci  Nihayet beklenen vakit geldi.  Ahmet ?afak'tan mükemmel bir albüm daha. #AyyıldızKolye an itibariyle ITunes ve tüm di… ","ITunes","Organization"
"177","Ayyıldız Kolye albümümüz an itibariyle itunes ve tüm dijital alanlarda.Keyifle dikkatle ve hissederek dinleyeceğini… https //t.co/LVIgqXw7hD ","Ayyıldız","Product"
"178","Ayyıldız Kolye albümümüz an itibariyle itunes ve tüm dijital alanlarda.Keyifle dikkatle ve hissederek dinleyeceğini… https //t.co/LVIgqXw7hD ","Kolye","Product"
"179","Ayyıldız Kolye albümümüz an itibariyle itunes ve tüm dijital alanlarda.Keyifle dikkatle ve hissederek dinleyeceğini… https //t.co/LVIgqXw7hD ","itunes","Organization"
"180","RT @mlkkaygusuz  @ahmetsafak_tc Sabırsızlıkla beklediğimiz  albüm Ayyıldız Kolye 23 Aralıkta müzik marketlerde.Yoksa sizin hala ayyıldız ko… ","@mlkkaygusuz","Person"
"181","RT @mlkkaygusuz  @ahmetsafak_tc Sabırsızlıkla beklediğimiz  albüm Ayyıldız Kolye 23 Aralıkta müzik marketlerde.Yoksa sizin hala ayyıldız ko… ","@ahmetsafak_tc","Person"
"182","RT @mlkkaygusuz  @ahmetsafak_tc Sabırsızlıkla beklediğimiz  albüm Ayyıldız Kolye 23 Aralıkta müzik marketlerde.Yoksa sizin hala ayyıldız ko… ","Ayyıldız","Product"
"183","RT @mlkkaygusuz  @ahmetsafak_tc Sabırsızlıkla beklediğimiz  albüm Ayyıldız Kolye 23 Aralıkta müzik marketlerde.Yoksa sizin hala ayyıldız ko… ","Kolye","Product"
"184","RT @mlkkaygusuz  @ahmetsafak_tc Sabırsızlıkla beklediğimiz  albüm Ayyıldız Kolye 23 Aralıkta müzik marketlerde.Yoksa sizin hala ayyıldız ko… ","23","Date"
"185","RT @mlkkaygusuz  @ahmetsafak_tc Sabırsızlıkla beklediğimiz  albüm Ayyıldız Kolye 23 Aralıkta müzik marketlerde.Yoksa sizin hala ayyıldız ko… ","Aralıkta","Date"
"186","Ayyıldız Kolye güzelliğine güzellik katsın Sana olan aşkımı Ayyıldız Kolye anlatsın.. https //t.co/w7fcLqimmg ","Ayyıldız","Product"
"187","Ayyıldız Kolye güzelliğine güzellik katsın Sana olan aşkımı Ayyıldız Kolye anlatsın.. https //t.co/w7fcLqimmg ","Kolye","Product"
"188","Ayyıldız Kolye güzelliğine güzellik katsın Sana olan aşkımı Ayyıldız Kolye anlatsın.. https //t.co/w7fcLqimmg ","Ayyıldız","Product"
"189","Ayyıldız Kolye güzelliğine güzellik katsın Sana olan aşkımı Ayyıldız Kolye anlatsın.. https //t.co/w7fcLqimmg ","Kolye","Product"
"190","RT @ahmetsafak_tc  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.Klip C… ","@ahmetsafak_tc","Person"
"191","RT @ahmetsafak_tc  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.Klip C… ","Ayyıldız","Product"
"192","RT @ahmetsafak_tc  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.Klip C… ","Kolye","Product"
"193","RT @ahmetsafak_tc  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.Klip C… ","Kral","Organization"
"194","RT @ahmetsafak_tc  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.Klip C… ","tv","Organization"
"195","  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.K… https //t.co/ISLDmAoQO2 ","Ayyıldız","Product"
"196","  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.K… https //t.co/ISLDmAoQO2 ","Kolye","Product"
"197","  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.K… https //t.co/ISLDmAoQO2 ","Kral","Organization"
"198","  Ayyıldız Kolye  şarkımızın klibini Kral tv 'ye teslim ettim.Cesur kardeşime ilgisinden dolayı çok teşekkür ederim.K… https //t.co/ISLDmAoQO2 ","tv","Organization"
"199","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","@kusenakitap","Organization"
"200","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","Ahmet","Person"
"201","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","?afak","Person"
"202","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","Kayseri","Location"
"203","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","Erciyes","Location"
"204","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","Üniversitesi","Location"
"205","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","22","Date"
"206","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","Aralık","Date"
"207","RT @kusenakitap  Ahmet ?afak İmza Günü/Söyleşi Kayseri Erciyes Üniversitesi 22 Aralık Perşembe  Saat/12 00 https //t.co/rq7bzNMXT0 ","Perşembe","Date"
"208","İnşAllah 22 Aralık'ta Kayseri'de olacağız.Gün boyu imza günleri ve akşam söyleşi yapacağız.Birliğimiz daim olsun. https //t.co/yvC5zzMSGS ","22","Date"
"209","İnşAllah 22 Aralık'ta Kayseri'de olacağız.Gün boyu imza günleri ve akşam söyleşi yapacağız.Birliğimiz daim olsun. https //t.co/yvC5zzMSGS ","Aralık'ta","Date"
"210","İnşAllah 22 Aralık'ta Kayseri'de olacağız.Gün boyu imza günleri ve akşam söyleşi yapacağız.Birliğimiz daim olsun. https //t.co/yvC5zzMSGS ","Kayseri'de","Location"
"211","RT @dbdevletbahceli  Büyük Türk düşünürü Yusuf Has Hacip’in şu sözleri hepimizin rehberidir  “Onurla insan düşmanı dağıtır  düşmandan önce… ","@dbdevletbahceli","Person"
"212","RT @dbdevletbahceli  Büyük Türk düşünürü Yusuf Has Hacip’in şu sözleri hepimizin rehberidir  “Onurla insan düşmanı dağıtır  düşmandan önce… ","Yusuf","Person"
"213","RT @dbdevletbahceli  Büyük Türk düşünürü Yusuf Has Hacip’in şu sözleri hepimizin rehberidir  “Onurla insan düşmanı dağıtır  düşmandan önce… ","Has","Person"
"214","RT @dbdevletbahceli  Büyük Türk düşünürü Yusuf Has Hacip’in şu sözleri hepimizin rehberidir  “Onurla insan düşmanı dağıtır  düşmandan önce… ","Hacip’in","Person"
"215","RT @dbdevletbahceli  Çarşı iznine çıkmış savunmasız evlatlarımıza kast etmiş korkak ve alçakların Türkiye’yi karıştırmasına müsaade etmeyiz… ","@dbdevletbahceli","Person"
"216","RT @dbdevletbahceli  Çarşı iznine çıkmış savunmasız evlatlarımıza kast etmiş korkak ve alçakların Türkiye’yi karıştırmasına müsaade etmeyiz… ","Türkiye’yi","Location"
"217","RT @dbdevletbahceli  ?u anda muhtaç olduğumuz şey  merhum Cemil Meriç’in ifadesiyle söyleyecek olursam; ölçüdür  dengedir  soğukkanlılıktır… ","@dbdevletbahceli","Person"
"218","RT @dbdevletbahceli  ?u anda muhtaç olduğumuz şey  merhum Cemil Meriç’in ifadesiyle söyleyecek olursam; ölçüdür  dengedir  soğukkanlılıktır… ","Cemil","Person"
"219","RT @dbdevletbahceli  ?u anda muhtaç olduğumuz şey  merhum Cemil Meriç’in ifadesiyle söyleyecek olursam; ölçüdür  dengedir  soğukkanlılıktır… ","Meriç’in","Person"
"220","RT @dbdevletbahceli  Bilesiniz ki  Allah bizimledir  çünkü Allah doğrunun  doğru olanın mazlum gönüllerin yanındadır  yarım kalan ümitlerin… ","@dbdevletbahceli","Person"
"221","RT @dbdevletbahceli  Milletim üzülmesin  hüzünlenmesin  kaygı ve korku taşımasın  karamsarlığa düşmesin. Hiçbir çıldırmış istiklalimizi sön… ","@dbdevletbahceli","Person"
"222","RT @dbdevletbahceli  Kürt kökenli kardeşlerim de terörün cereme ve cefasını çekmişlerdir. Bombacı canavarlara en kesif tepkiyi mutlaka göst… ","@dbdevletbahceli","Person"
"223","RT @dbdevletbahceli  Huzursuzluk ve istikrarsızlık kendi içinde yeni cevaplar üretecek  yeni arayışlara kapı açacaktır. Ve bu demokratik sı… ","@dbdevletbahceli","Person"
"224","RT @dbdevletbahceli  Hainlerin amacı milli aklı karıştırmak  toplumsal düzeni baltalamak  herkesin kendine göre kurguladığı hak arayışını h… ","@dbdevletbahceli","Person"
"225","RT @dbdevletbahceli  İçimiz yansa da  provokasyonların cazip davetine tamam diyemeyiz. Binaların kundaklanmasını doğru ve makul göremeyiz. ","@dbdevletbahceli","Person"
"226","RT @dbdevletbahceli  Türkiye’nin gündemini katiller belirleyemez. Hassasiyetlerimizi kaşıyarak ülkemizi iç kargaşa ve çatışma ortamına sürü… ","@dbdevletbahceli","Person"
"227","RT @dbdevletbahceli  Türkiye’nin gündemini katiller belirleyemez. Hassasiyetlerimizi kaşıyarak ülkemizi iç kargaşa ve çatışma ortamına sürü… ","Türkiye’nin","Location"
"228","RT @dbdevletbahceli  Hainler sokakların karışmasını istiyor. Dağda yapamadıklarını şehirlerde görmeyi umuyor. Oyuna gelemeyiz  oyunculara k… ","@dbdevletbahceli","Person"
"229","RT @dbdevletbahceli  Terör örgütleri aralarında kurduğu zalim ittifakla Türkiye’ye meydan okuyor. FETÖ’nün bıraktığı yerden PKK  PYD ve diğ… ","@dbdevletbahceli","Person"
"230","RT @dbdevletbahceli  Terör örgütleri aralarında kurduğu zalim ittifakla Türkiye’ye meydan okuyor. FETÖ’nün bıraktığı yerden PKK  PYD ve diğ… ","Türkiye’ye","Location"
"231","RT @dbdevletbahceli  Terör örgütleri aralarında kurduğu zalim ittifakla Türkiye’ye meydan okuyor. FETÖ’nün bıraktığı yerden PKK  PYD ve diğ… ","FETÖ’nün","Organization"
"232","RT @dbdevletbahceli  Terör örgütleri aralarında kurduğu zalim ittifakla Türkiye’ye meydan okuyor. FETÖ’nün bıraktığı yerden PKK  PYD ve diğ… ","PKK","Organization"
"233","RT @dbdevletbahceli  Terör örgütleri aralarında kurduğu zalim ittifakla Türkiye’ye meydan okuyor. FETÖ’nün bıraktığı yerden PKK  PYD ve diğ… ","PYD","Organization"
"234","Kayseri'de hain pusu ; şehitlerimiz var.Çok üzgünüz.Askerlerimize şehitlerimize Allahtan rahmet diliyorum.Türk Devleti  Milleti diz çökmez. ","Kayseri'de","Location"
"235","RT @ugurgoktash  @ahmetsafak_tc ağabeyimizin sesiyle yolculuk yapmak..  https //t.co/yBtr1PBzac ","@ugurgoktash","Person"
"236","RT @ugurgoktash  @ahmetsafak_tc ağabeyimizin sesiyle yolculuk yapmak..  https //t.co/yBtr1PBzac ","@ahmetsafak_tc","Person"
"237","RT @Leyli_LaL_25  Büyük geceye son iki gün ?? https //t.co/iPlhL3pYVn ","@Leyli_LaL_25","Person"
"238","RT @ahmetsafak_tc  Ayyıldız Kolye şarkımız diyorki   en hüzünlü aşk bir şehidin aşkıdır  https //t.co/dwAqQEqacv ","@ahmetsafak_tc","Person"
"239","RT @ahmetsafak_tc  Ayyıldız Kolye şarkımız diyorki   en hüzünlü aşk bir şehidin aşkıdır  https //t.co/dwAqQEqacv ","Ayyıldız","Product"
"240","RT @ahmetsafak_tc  Ayyıldız Kolye şarkımız diyorki   en hüzünlü aşk bir şehidin aşkıdır  https //t.co/dwAqQEqacv ","Kolye","Product"
"241","Ayyıldız Kolye şarkımız diyorki   en hüzünlü aşk bir şehidin aşkıdır  https //t.co/dwAqQEqacv ","Ayyıldız","Product"
"242","Ayyıldız Kolye şarkımız diyorki   en hüzünlü aşk bir şehidin aşkıdır  https //t.co/dwAqQEqacv ","Kolye","Product"
"243","RT @ahmetsafak_tc  Ayyıldız Kolye klibini Adana'da çektik.Klibe emek veren herkese çok teşekkür ediyorum. https //t.co/xkCxbBCH97 ","@ahmetsafak_tc","Person"
"244","RT @ahmetsafak_tc  Ayyıldız Kolye klibini Adana'da çektik.Klibe emek veren herkese çok teşekkür ediyorum. https //t.co/xkCxbBCH97 ","Ayyıldız","Product"
"245","RT @ahmetsafak_tc  Ayyıldız Kolye klibini Adana'da çektik.Klibe emek veren herkese çok teşekkür ediyorum. https //t.co/xkCxbBCH97 ","Kolye","Product"
"246","RT @ahmetsafak_tc  Ayyıldız Kolye klibini Adana'da çektik.Klibe emek veren herkese çok teşekkür ediyorum. https //t.co/xkCxbBCH97 ","Adana'da","Location"
"247","RT @ahmetsafak_tc   Bu dünya çok aşklar gördü ama en hüzünlü aşk bir şehidin aşkıdır  Ayyıldız Kolye şarkımız bu anlayışla bestelendi klibi… ","@ahmetsafak_tc","Person"
"248","RT @ahmetsafak_tc   Bu dünya çok aşklar gördü ama en hüzünlü aşk bir şehidin aşkıdır  Ayyıldız Kolye şarkımız bu anlayışla bestelendi klibi… ","Ayyıldız","Product"
"249","RT @ahmetsafak_tc   Bu dünya çok aşklar gördü ama en hüzünlü aşk bir şehidin aşkıdır  Ayyıldız Kolye şarkımız bu anlayışla bestelendi klibi… ","Kolye","Product"
"250","Ayyıldız Kolye klibini Adana'da çektik.Klibe emek veren herkese çok teşekkür ediyorum. https //t.co/xkCxbBCH97 ","Ayyıldız","Product"
"251","Ayyıldız Kolye klibini Adana'da çektik.Klibe emek veren herkese çok teşekkür ediyorum. https //t.co/xkCxbBCH97 ","Kolye","Product"
"252","Ayyıldız Kolye klibini Adana'da çektik.Klibe emek veren herkese çok teşekkür ediyorum. https //t.co/xkCxbBCH97 ","Adana'da","Location"
"253"," Bu dünya çok aşklar gördü ama en hüzünlü aşk bir şehidin aşkıdır  Ayyıldız Kolye şarkımız bu anlayışla bestelendi … https //t.co/tutyhxqTXJ ","Ayyıldız","Product"
"254"," Bu dünya çok aşklar gördü ama en hüzünlü aşk bir şehidin aşkıdır  Ayyıldız Kolye şarkımız bu anlayışla bestelendi … https //t.co/tutyhxqTXJ ","Kolye","Product"
"255","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","@kusenakitap","Organization"
"256","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","Ahmet","Person"
"257","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","?afak'ın","Person"
"258","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","KURT","Product"
"259","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","KAPANI","Product"
"260","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","Kod","Product"
"261","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","Adı","Product"
"262","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","?arkıcı'yı","Product"
"263","RT @kusenakitap  Ahmet ?afak'ın yeni polisiye romanı KURT KAPANI Kod Adı ?arkıcı'yı D&R'larda ve tüm kitapçılarda bulabilirsiniz. https //t… ","D&R'larda","Organization"
"1002","RT @hkacrp  Hemen bugün çocuk ve kadınları almazsak  Halepli Türkleri tarih sayfalarında görebileceğiz ancak  #HalepeKoridorAçılsın #Halept… ","@hkacrp","Person"
"1003","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","@kusenakitap","Organization"
"1004","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Ahmet","Person"
"1005","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","?afak","Person"
"1006","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","10","Date"
"1007","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","11","Date"
"1008","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Aralık","Date"
"1009","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Cumartesi","Date"
"1010","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Pazar","Date"
"1011","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Osmaniye","Location"
"1012","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Kitap","Location"
"1013","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Fuarı","Location"
"1014","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Aygan","Organization"
"1015","RT @kusenakitap  Ahmet ?afak İmza Günü 10 11 Aralık Cumartesi Pazar Osmaniye Kitap Fuarı / Aygan Yayınları Standı https //t.co/6uxFASlEow ","Yayınları","Organization"
"1016","RT @ahmetsafak_tc  Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi bekl… ","@ahmetsafak_tc","Person"
"1017","RT @ahmetsafak_tc  Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi bekl… ","Yarın","Date"
"1018","RT @ahmetsafak_tc  Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi bekl… ","Osmaniye","Location"
"1019","RT @ahmetsafak_tc  Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi bekl… ","Kitap","Location"
"1020","RT @ahmetsafak_tc  Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi bekl… ","Fuarında","Location"
"1021","RT @ahmetsafak_tc  Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi bekl… ","Aygan","Organization"
"1022","RT @ahmetsafak_tc  Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi bekl… ","Yayınları","Organization"
"1023","Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi… https //t.co/SVxmoosT4F ","Osmaniye","Location"
"1024","Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi… https //t.co/SVxmoosT4F ","Kitap","Location"
"1025","Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi… https //t.co/SVxmoosT4F ","Fuarında","Location"
"1026","Yarın inşAllah Osmaniye Kitap Fuarında kitapseverlerle olacağım.Saat 12'den sonra Aygan  Yayınları standına herkesi… https //t.co/SVxmoosT4F ","Aygan","Organization"
